"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @NewsweekEspanol: #Opina #Oscars ¿Crees que la favorita ""La La Land"" gane el premio a Mejor Película?",FALSE,0,NA,2017-03-05 14:39:17,FALSE,NA,"838398517441925121",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UWWvUBX4gsdDPWb",5,TRUE,FALSE,NA,NA
"2","RT @Gala_18: Equivocarse al nombrar el ganador de mejor película es un papelón, pero peor papelón era que gane La La Land. Se hizo justicia…",FALSE,0,NA,2017-03-03 12:04:11,FALSE,NA,"837634709542797312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kiwiconpiel",63,TRUE,FALSE,NA,NA
"3","RT @Gala_18: Equivocarse al nombrar el ganador de mejor película es un papelón, pero peor papelón era que gane La La Land. Se hizo justicia…",FALSE,0,NA,2017-03-03 03:16:28,FALSE,NA,"837501903185510401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GinoLoversMari",63,TRUE,FALSE,NA,NA
"4","Que ganas de mirar los #Oscars 
Ya quiero q de, de quiero ver quien gano el oscars x la mejor película de terror",FALSE,1,NA,2017-03-02 14:30:32,FALSE,NA,"837309148794613761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mayaracorrales3",0,FALSE,FALSE,NA,NA
"5","RT @RegiLopez3: #Oscars yo quiero que gane La La Land a mejor película también que gane Emma estone y ryan goslin los dos tienen mi voto",FALSE,0,NA,2017-03-02 14:18:03,FALSE,NA,"837306009114849280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tisesdiacler191",1,TRUE,FALSE,NA,NA
"6","RT @jonyrokk10: espero q gane la la land como mejor película y doctor strange en efectos visuales #Oscars2017",FALSE,0,NA,2017-03-01 16:57:39,FALSE,NA,"836983784075571201",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AX0O3ub2wxS1xjo",2,TRUE,FALSE,NA,NA
"7","RT @AntonLofer: Yo solo espero de esta noche de los Oscars que Denzel Washington gane el mejor actor y mejor película! Pls!!!!",FALSE,0,NA,2017-02-28 17:28:04,FALSE,NA,"836629050265321474",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","Lunasadra2",41,TRUE,FALSE,NA,NA
"8","RT @HypnosMorfeo: Siempre considere los Oscars como la fiesta de las peliculas sobre valoradas, pero espero que gane Arrival como mejor pel…",FALSE,0,NA,2017-02-28 13:32:49,FALSE,NA,"836569848159354880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aloy_winchester",7,TRUE,FALSE,NA,NA
"9","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-28 12:37:14,FALSE,NA,"836555862172917761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mellarksmine",49,TRUE,FALSE,NA,NA
"10","RT @jonyrokk10: espero q gane la la land como mejor película y doctor strange en efectos visuales #Oscars2017",FALSE,0,NA,2017-02-28 11:29:49,FALSE,NA,"836538895894446080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","n6NYuKTbKf4TgNU",2,TRUE,FALSE,NA,NA
"11","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-28 05:26:42,FALSE,NA,"836447514710654977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","brigittepatg",49,TRUE,FALSE,NA,NA
"12","La La La .. que no ganó por mejor película #Oscars <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> lo siento no quiero herir suceptibilidades @FloroPeruano",FALSE,0,NA,2017-02-28 01:33:59,FALSE,NA,"836388948251455488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","live_ours",0,FALSE,FALSE,NA,NA
"13","RT @AntonLofer: Yo solo espero de esta noche de los Oscars que Denzel Washington gane el mejor actor y mejor película! Pls!!!!",FALSE,0,NA,2017-02-28 01:25:54,FALSE,NA,"836386914387230722",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","danielalvarezay",41,TRUE,FALSE,NA,NA
"14","Oscar buzzzzzz que volaita lo de mejor película. Debiesen hacer una película sobre eso y que gane, y que se equivoquen, and so on #Oscars",FALSE,1,NA,2017-02-27 23:20:51,FALSE,NA,"836355443328872455",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sebasview",0,FALSE,FALSE,NA,NA
"15","Estoy viendo, nuevamente, los #Oscars. Espero que esta vez sí gane #LaLaLand como Mejor Película. <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> https://t.co/kNJaZ41mAd",FALSE,0,NA,2017-02-27 22:44:15,FALSE,NA,"836346232369004544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fercastanedas_",0,FALSE,FALSE,NA,NA
"16","En el @TNTLA  están repitiendo los #Oscars y van en mejor película y quiero gritarles No lo hagan!! Lean bien!! <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2017-02-27 22:21:21,FALSE,NA,"836340471555293184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SttefyG",0,FALSE,FALSE,NA,NA
"17","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 21:36:22,FALSE,NA,"836329149782507522",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mia_095",49,TRUE,FALSE,NA,NA
"18","RT @Gala_18: Equivocarse al nombrar el ganador de mejor película es un papelón, pero peor papelón era que gane La La Land. Se hizo justicia…",FALSE,0,NA,2017-02-27 20:21:34,FALSE,NA,"836310325494325249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PedroLDL",63,TRUE,FALSE,NA,NA
"19","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 19:43:43,FALSE,NA,"836300801370959872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JennaJammy",49,TRUE,FALSE,NA,NA
"20","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 19:22:37,FALSE,NA,"836295489880469504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pau_hm99",49,TRUE,FALSE,NA,NA
"21","@Yoriento  ahora quiero tu opinión: ¿error o estrategia? en la entrega de mejor película en #Oscars",FALSE,0,"Yoriento",2017-02-27 19:10:33,FALSE,NA,"836292456454971392","11231412","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Alirio_Espana",0,FALSE,FALSE,NA,NA
"22","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 18:21:08,FALSE,NA,"836280018607063041",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","NaomiPatPerez",49,TRUE,FALSE,NA,NA
"23","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 17:55:52,FALSE,NA,"836273659467673600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Assdele",49,TRUE,FALSE,NA,NA
"24","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 17:32:16,FALSE,NA,"836267720920416263",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","almightyZm",49,TRUE,FALSE,NA,NA
"25","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 17:31:18,FALSE,NA,"836267477927608322",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mikycarrascoo",49,TRUE,FALSE,NA,NA
"26","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 17:13:42,FALSE,NA,"836263050474893312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LumusforNox",49,TRUE,FALSE,NA,NA
"27","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 17:12:03,FALSE,NA,"836262631916843008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maiteazzola",49,TRUE,FALSE,NA,NA
"28","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 17:01:05,FALSE,NA,"836259873578962944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mxrvelbucky",49,TRUE,FALSE,NA,NA
"29","RT @labombaderiver: Quiero ya un meme sobre el Pipa Higuaín dando el nombre de la ganadora del #Oscars a mejor película! Histórico mamarrac…",FALSE,0,NA,2017-02-27 16:35:35,FALSE,NA,"836253455870218242",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GermiiDuran",5,TRUE,FALSE,NA,NA
"30","RT @Gala_18: Equivocarse al nombrar el ganador de mejor película es un papelón, pero peor papelón era que gane La La Land. Se hizo justicia…",FALSE,0,NA,2017-02-27 16:29:24,FALSE,NA,"836251902073397248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DianaCarolinaO5",63,TRUE,FALSE,NA,NA
"31","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 16:11:58,FALSE,NA,"836247512428183553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mf_egert",49,TRUE,FALSE,NA,NA
"32","RT @Gala_18: Equivocarse al nombrar el ganador de mejor película es un papelón, pero peor papelón era que gane La La Land. Se hizo justicia…",FALSE,0,NA,2017-02-27 16:08:01,FALSE,NA,"836246521003782145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","F_E_D_E965",63,TRUE,FALSE,NA,NA
"33","RT @cristinaibaco: No quiero que La La Land gane Mejor Película. Si estás conmigo RT #Oscars",FALSE,0,NA,2017-02-27 16:03:53,FALSE,NA,"836245480464003072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KevinVanVest",45,TRUE,FALSE,NA,NA
"34","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 15:48:44,FALSE,NA,"836241665933389824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","5H_Ciiara",49,TRUE,FALSE,NA,NA
"35","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 15:48:37,FALSE,NA,"836241635407187969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","onlytoldcamz",49,TRUE,FALSE,NA,NA
"36","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 15:36:15,FALSE,NA,"836238524206759936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pamepino_",49,TRUE,FALSE,NA,NA
"37","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 15:31:08,FALSE,NA,"836237236836450305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iridescentland",49,TRUE,FALSE,NA,NA
"38","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 15:30:41,FALSE,NA,"836237121870512132",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","crazyforharmony",49,TRUE,FALSE,NA,NA
"39","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 15:21:19,FALSE,NA,"836234765917265921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jooa_Romero",49,TRUE,FALSE,NA,NA
"40","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 15:19:59,FALSE,NA,"836234430771527680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tashaxjean",49,TRUE,FALSE,NA,NA
"41","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 15:19:03,FALSE,NA,"836234194871283714",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tetris5H",49,TRUE,FALSE,NA,NA
"42","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 15:17:42,FALSE,NA,"836233856357445633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LaurenIsTheBoss",49,TRUE,FALSE,NA,NA
"43","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 15:17:16,FALSE,NA,"836233747376791552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mybaehs",49,TRUE,FALSE,NA,NA
"44","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 15:16:15,FALSE,NA,"836233493483040769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","daylpuppy",49,TRUE,FALSE,NA,NA
"45","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 15:15:12,FALSE,NA,"836233227325034497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lorenx_5H",49,TRUE,FALSE,NA,NA
"46","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 15:14:46,FALSE,NA,"836233116696133635",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gomezzzingg",49,TRUE,FALSE,NA,NA
"47","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 15:10:59,FALSE,NA,"836232166724022272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","traumregui",49,TRUE,FALSE,NA,NA
"48","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 15:09:55,FALSE,NA,"836231897609031680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fingersofdinah",49,TRUE,FALSE,NA,NA
"49","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 15:09:22,FALSE,NA,"836231758572097541",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OhNoIAmLost",49,TRUE,FALSE,NA,NA
"50","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 15:09:05,FALSE,NA,"836231687608623104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chococo_tommo",49,TRUE,FALSE,NA,NA
"51","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 15:07:22,FALSE,NA,"836231256203542528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","melrzamora",49,TRUE,FALSE,NA,NA
"52","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 15:06:52,FALSE,NA,"836231130210775040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","battlebornIwt",49,TRUE,FALSE,NA,NA
"53","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 15:06:46,FALSE,NA,"836231105309212672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlisonGranger10",49,TRUE,FALSE,NA,NA
"54","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 15:04:56,FALSE,NA,"836230643369463810",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stylxf",49,TRUE,FALSE,NA,NA
"55","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 15:04:10,FALSE,NA,"836230450695675904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Living4ally",49,TRUE,FALSE,NA,NA
"56","RT @HypnosMorfeo: Siempre considere los Oscars como la fiesta de las peliculas sobre valoradas, pero espero que gane Arrival como mejor pel…",FALSE,0,NA,2017-02-27 14:59:41,FALSE,NA,"836229321731764226",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TOFFYCC1",7,TRUE,FALSE,NA,NA
"57","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 14:54:22,FALSE,NA,"836227984218599428",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","manueelcdiego",49,TRUE,FALSE,NA,NA
"58","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 14:41:00,FALSE,NA,"836224622601388032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","forallmywishes",49,TRUE,FALSE,NA,NA
"59","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 14:38:13,FALSE,NA,"836223921557016577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EstelaPalencia1",49,TRUE,FALSE,NA,NA
"60","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 14:33:49,FALSE,NA,"836222810745892866",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lunamicaa2",49,TRUE,FALSE,NA,NA
"61","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 14:32:53,FALSE,NA,"836222577643294720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cthebassist",49,TRUE,FALSE,NA,NA
"62","RT @DayhanaMata: Se merece todo lo que se gane, la mejor película <ed><U+00A0><U+00BC><ed><U+00BE><U+00A5><U+2764> #Oscars #Oscars2017 #teamgosling #LALALAND https://t.co/kFzOC6fGl8",FALSE,0,NA,2017-02-27 14:26:19,FALSE,NA,"836220925628526593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MariaEsquirozMa",70,TRUE,FALSE,NA,NA
"63","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 14:26:12,FALSE,NA,"836220896922775552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jdbmcjd",49,TRUE,FALSE,NA,NA
"64","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 14:25:35,FALSE,NA,"836220741779611649",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luchialways",49,TRUE,FALSE,NA,NA
"65","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 14:17:20,FALSE,NA,"836218662956728320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Trustswanqueen",49,TRUE,FALSE,NA,NA
"66","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 14:13:17,FALSE,NA,"836217645468958722",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Iaurenmoans",49,TRUE,FALSE,NA,NA
"67","RT @AgustinTiberi: Bueno ahora en mejor película soy feliz con que gane cualquiera de las nominadas, menos La La Land o Fences. #LaCosaOsca…",FALSE,0,NA,2017-02-27 13:42:49,FALSE,NA,"836209978293817344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karybellante_s",1,TRUE,FALSE,NA,NA
"68","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 13:42:19,FALSE,NA,"836209851441246208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cxckneygirl",49,TRUE,FALSE,NA,NA
"69","RT @lawrenceslight: el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl #Osca…",FALSE,0,NA,2017-02-27 13:41:34,FALSE,NA,"836209663574171648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","radiatehope",49,TRUE,FALSE,NA,NA
"70","el público cuando se dio cuenta que se equivocaron al nombrar mejor película, sólo quiero decir: la cara de meryl… https://t.co/yKK4t9mbLu",FALSE,36,NA,2017-02-27 13:39:05,TRUE,NA,"836209039252029440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lawrenceslight",49,FALSE,FALSE,NA,NA
"71","Vale, ahora es cuando quiero ver Moonlight por el #Oscars a la mejor película. <ed><U+00A0><U+00BD><ed><U+00B8><U+00B3>",FALSE,2,NA,2017-02-27 12:27:41,FALSE,NA,"836191069264048128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SrNavarroF",0,FALSE,FALSE,NA,NA
"72","RT @AntonLofer: Yo solo espero de esta noche de los Oscars que Denzel Washington gane el mejor actor y mejor película! Pls!!!!",FALSE,0,NA,2017-02-27 12:14:46,FALSE,NA,"836187821287223297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PauStyles_22",41,TRUE,FALSE,NA,NA
"73","RT @AntonLofer: Yo solo espero de esta noche de los Oscars que Denzel Washington gane el mejor actor y mejor película! Pls!!!!",FALSE,0,NA,2017-02-27 11:07:53,FALSE,NA,"836170985971855360",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","YoutubersAreAll",41,TRUE,FALSE,NA,NA
"74","RT @cinedania: Llegará el día que el ganador del #Oscars solo gane el premio a mejor película. Error mediante, claro.",FALSE,0,NA,2017-02-27 11:06:46,FALSE,NA,"836170707906220032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Noquedancines",1,TRUE,FALSE,NA,NA
"75","RT @AntonLofer: Yo solo espero de esta noche de los Oscars que Denzel Washington gane el mejor actor y mejor película! Pls!!!!",FALSE,0,NA,2017-02-27 11:05:57,FALSE,NA,"836170503043821569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paula_donaire",41,TRUE,FALSE,NA,NA
"76","Llegará el día que el ganador del #Oscars solo gane el premio a mejor película. Error mediante, claro.",FALSE,1,NA,2017-02-27 10:51:57,FALSE,NA,"836166977446166528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cinedania",1,FALSE,FALSE,NA,NA
"77","Que Moonlight, una película regular, de 6/10, gane el #Oscars a mejor película me hace replantearme muchas cosas.",FALSE,0,NA,2017-02-27 10:19:39,FALSE,NA,"836158847765135360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bruno__RCD",0,FALSE,FALSE,NA,NA
"78","RT @Gala_18: Equivocarse al nombrar el ganador de mejor película es un papelón, pero peor papelón era que gane La La Land. Se hizo justicia…",FALSE,0,NA,2017-02-27 09:43:09,FALSE,NA,"836149665783500801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kevincirolopez",63,TRUE,FALSE,NA,NA
"79","RT @AntonLofer: Yo solo espero de esta noche de los Oscars que Denzel Washington gane el mejor actor y mejor película! Pls!!!!",FALSE,0,NA,2017-02-27 09:04:02,FALSE,NA,"836139820950900736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","horxnsfuck",41,TRUE,FALSE,NA,NA
